code_1,code_2,code_3,code_4,code_5,name_1,name_2,name_3,name_4,name_5,Short
jueterbog_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Jüterbog, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
koenigsberg-in-der-neumark_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Königsberg in der Neumark, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
kuestrin_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Küstrin, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
kirchhain-in-der-niederlausitz_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Kirchhain in der Niederlausitz, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
kloster-zinna_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Kloster Zinna, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
kyritz_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Kyritz, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
landsberg-an-der-warthe_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Landsberg an der Warthe, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
lauta_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Lauta, Municipality of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
lebus_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Lebus, District of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
lenzen-an-der-elbe_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Lenzen an der Elbe, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
lieberose_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Lieberose, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
luckau_city_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Luckau, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
luckau_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Luckau, District of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
luckenwalde_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Luckenwalde, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
neudamm_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Neudamm, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
neuruppin_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Neuruppin (notgeld), City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
oberbarnim_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Oberbarnim, District of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
perleberg_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Perleberg, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
potsdam_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Potsdam, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
prenzlau_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Prenzlau, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
pritzwalk_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Pritzwalk, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
putlitz_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Putlitz, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
rathenow_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Rathenow, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
reetz_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Reetz, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
rheinsberg_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Rheinsberg, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
schwedt_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Schwedt, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
senftenberg_brandenburg_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Senftenberg in der Niederlausitz, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
soldin_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Soldin, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
sommerfeld_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Sommerfeld, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
sorau_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Sorau, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
spremberg_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Spremberg, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
strasburg-in-der-uckermark_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Strasburg in der Uckermark, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
strausberg_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Strausberg, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
templin_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Templin, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
treuenbrietzen_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Treuenbrietzen, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
vetschau_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Vetschau, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
wilsnack_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Wilsnack, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
wittenberge_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Wittenberge, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
wriezen_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Wriezen, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
zuellichau_notgeld,brandenburg_section_notgeld,german-notgeld,germany,germany,"Züllichau, City of","Brandenburg, Prussian province of",German notgeld,Germany,Germany,brandenburg_section_notgeld
bremen_notgeld,bremen_section_notgeld,german-notgeld,germany,germany,"Bremen, City of","Bremen, Federal state of",German notgeld,Germany,Germany,bremen_section_notgeld
bremerhaven_notgeld,bremen_section_notgeld,german-notgeld,germany,germany,"Bremerhaven, City of","Bremen, Federal state of",German notgeld,Germany,Germany,bremen_section_notgeld
bremerhaven_lehe_geestemuende_notgeld,bremen_section_notgeld,german-notgeld,germany,germany,"Bremerhaven, Lehe and Geestemünde, Cities of","Bremen, Federal state of",German notgeld,Germany,Germany,bremen_section_notgeld
vegesack_notgeld,bremen_section_notgeld,german-notgeld,germany,germany,"Vegesack, City of","Bremen, Federal state of",German notgeld,Germany,Germany,bremen_section_notgeld
bad-harzburg_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Bad Harzburg, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
blankenburg-am-harz_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Blankenburg am Harz, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
braunlage_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Braunlage, Municipality of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
brunswick_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Brunswick (notgeld), City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
eschershausen_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Eschershausen, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
fuerstenberg-an-der-weser_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Fürstenberg an der Weser, Municipality of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
helmstedt_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Helmstedt, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
holzminden_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Holzminden, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
kneitlingen_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Kneitlingen, Municipality of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
lutter-am-barenberge_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Lutter am Barenberge, Town of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
schoeppenstedt_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Schöppenstedt, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
wolfenbuettel_notgeld,brunswick_section_notgeld,german-notgeld,germany,germany,"Wolfenbüttel, City of","Brunswick, Federal state of",German notgeld,Germany,Germany,brunswick_section_notgeld
coburg_coburg_notgeld,coburg_section_notgeld,german-notgeld,germany,germany,"Coburg (Coburg), City of","Coburg, Federal state of",German notgeld,Germany,Germany,coburg_section_notgeld
koenigsberg_coburg_notgeld,coburg_section_notgeld,german-notgeld,germany,germany,"Königsberg (Coburg), City of","Coburg, Federal state of",German notgeld,Germany,Germany,coburg_section_notgeld
neustadt-bei-coburg_coburg_notgeld,coburg_section_notgeld,german-notgeld,germany,germany,"Neustadt bei Coburg (Coburg), City of","Coburg, Federal state of",German notgeld,Germany,Germany,coburg_section_notgeld
rodach_coburg_notgeld,coburg_section_notgeld,german-notgeld,germany,germany,"Rodach (Coburg), City of","Coburg, Federal state of",German notgeld,Germany,Germany,coburg_section_notgeld
allenstein_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Allenstein, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
angerburg_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Angerburg, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
arys_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Arys, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
bartenstein_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Bartenstein, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
bialla_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Bialla, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
bischofsburg_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Bischofsburg, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
bischofswerder_east-prussia_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Bischofswerder (East Prussia), City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
christburg_east_prussia_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Christburg (East Prussia), City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
deutsch-eylau_east-prussia_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Deutsch-Eylau (East Prussia), City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
domnau_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Domnau, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
elbing_east-prussia_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Elbing (East Prussia), City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
gilgenburg_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Gilgenburg, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
goldap_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Goldap, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
heydekrug_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Heydekrug, Municipality of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
insterburg_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Insterburg, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
johannisburg_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Johannisburg, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
koenigsberg-in-preussen_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Königsberg in Preußen, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
loetzen_notgeld,east-prussia_section_notgeld,german-notgeld,germany,germany,"Lötzen, City of","East Prussia, Prussian province of",German notgeld,Germany,Germany,east-prussia_section_notgeld
